reset,minValue,maxValue,error,kp,ki,kd,tf,DT,I0,EFilt,PTerm,ITerm_in,ITerm_upd,ITerm_sat,DTerm,raw,result
1,-500000000.00050002,350000000.00064993,0,359.99999999964001,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,359.99999999964001,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,359.99999999964001,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,500,300,-600,600,300,-600,0,0,-997.90551615493473,-997.90551615493473,-997.90551615493473,-1995.7377634449265,-2993.6432795998612,-2993.6432795998612
1,-500000000.00050002,350000000.00064993,0,500,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,500,300,-600,600,300,-600,0,0,-997.86576955404871,-997.86576955404871,-997.86576955404871,-1995.6883445016579,-2993.5541140557066,-2993.5541140557066
0,-500000000.00050002,350000000.00064993,0,500,300,-600,600,300,-600,nan,0,-997.86934726109769,-997.86934726109769,-997.86934726109769,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,500,300,-600,600,300,-600,nan,0,-997.83243502642256,-997.83243502642256,-997.83243502642256,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-500,300,-600,600,300,-600,nan,-0,-997.9911511358805,-997.9911511358805,-997.9911511358805,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-500,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-500,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-500,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-500,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,1000,300,-600,600,300,-600,nan,0,-997.92805520495847,-997.92805520495847,-997.92805520495847,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,1000,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,1000,300,-600,600,300,-600,0,0,-997.83811463127427,-997.83811463127427,-997.83811463127427,-1995.7537760526416,-2993.5918906839161,-2993.5918906839161
0,-500000000.00050002,350000000.00064993,0,1000,300,-600,600,300,-600,nan,0,-997.84904559046117,-997.84904559046117,-997.84904559046117,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,1000,300,-600,600,300,-600,nan,0,-997.80789489635765,-997.80789489635765,-997.80789489635765,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-1000,300,-600,600,300,-600,0,-0,-997.83708456091426,-997.83708456091426,-997.83708456091426,-1995.6877781993092,-2993.5248627602232,-2993.5248627602232
1,-500000000.00050002,350000000.00064993,0,-1000,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-1000,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-1000,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-1000,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,500.00000000000006,300,-600,600,300,-600,nan,0,-997.87524089767805,-997.87524089767805,-997.87524089767805,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,500.00000000000006,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,500.00000000000006,300,-600,600,300,-600,0,0,-997.86266915014176,-997.86266915014176,-997.86266915014176,-1995.9786353635691,-2993.8413045137108,-2993.8413045137108
0,-500000000.00050002,350000000.00064993,0,500.00000000000006,300,-600,600,300,-600,nan,0,-997.79718443645925,-997.79718443645925,-997.79718443645925,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,500.00000000000006,300,-600,600,300,-600,nan,0,-997.94783526483161,-997.94783526483161,-997.94783526483161,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,499.99999999999994,300,-600,600,300,-600,nan,0,-997.93871033257744,-997.93871033257744,-997.93871033257744,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,499.99999999999994,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,499.99999999999994,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,499.99999999999994,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,499.99999999999994,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,499.99999999950001,300,-600,600,300,-600,0,0,-998.00442241061228,-998.00442241061228,-998.00442241061228,-1995.6609683756751,-2993.6653907862874,-2993.6653907862874
1,-500000000.00050002,350000000.00064993,0,499.99999999950001,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,499.99999999950001,300,-600,600,300,-600,0,0,-997.80710276728712,-997.80710276728712,-997.80710276728712,-1995.8699545790369,-2993.6770573463241,-2993.6770573463241
0,-500000000.00050002,350000000.00064993,0,499.99999999950001,300,-600,600,300,-600,nan,0,-997.80893716544995,-997.80893716544995,-997.80893716544995,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,499.99999999950001,300,-600,600,300,-600,nan,0,-997.97610725164793,-997.97610725164793,-997.97610725164793,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1,-600,600,300,-600,nan,-0,-997.90764936299843,-997.90764936299843,-997.90764936299843,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,1,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-1,-600,600,300,-600,nan,-0,-997.88148185942111,-997.88148185942111,-997.88148185942111,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,-1,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-1,-600,600,300,-600,0,-0,-997.9042472655625,-997.9042472655625,-997.9042472655625,-1995.8867770780821,-2993.7910243436445,-2993.7910243436445
0,-500000000.00050002,350000000.00064993,0,-300,-1,-600,600,300,-600,nan,-0,-998.03414194849404,-998.03414194849404,-998.03414194849404,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,-1,-600,600,300,-600,nan,-0,-998.04868614779275,-998.04868614779275,-998.04868614779275,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,2,-600,600,300,-600,0,-0,-998.03471000351385,-998.03471000351385,-998.03471000351385,-1995.8051823290896,-2993.8398923326035,-2993.8398923326035
1,-500000000.00050002,350000000.00064993,0,-300,2,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,2,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,2,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,2,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-2,-600,600,300,-600,nan,-0,-997.8373218608682,-997.8373218608682,-997.8373218608682,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,-2,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-2,-600,600,300,-600,0,-0,-997.82617219621079,-997.82617219621079,-997.82617219621079,-1995.9930250765524,-2993.8191972727632,-2993.8191972727632
0,-500000000.00050002,350000000.00064993,0,-300,-2,-600,600,300,-600,nan,-0,-998.00030854469617,-998.00030854469617,-998.00030854469617,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,-2,-600,600,300,-600,nan,-0,-997.81398434955918,-997.81398434955918,-997.81398434955918,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,3,-600,600,300,-600,nan,-0,-997.88167359155022,-997.88167359155022,-997.88167359155022,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.0000000000000002,-600,600,300,-600,0,-0,-997.93486760697613,-997.93486760697613,-997.93486760697613,-1995.6710190379533,-2993.6058866449293,-2993.6058866449293
1,-500000000.00050002,350000000.00064993,0,-300,1.0000000000000002,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.0000000000000002,-600,600,300,-600,0,-0,-997.8108168326786,-997.8108168326786,-997.8108168326786,-1995.6061964186802,-2993.4170132513586,-2993.4170132513586
0,-500000000.00050002,350000000.00064993,0,-300,1.0000000000000002,-600,600,300,-600,nan,-0,-998.03935207494669,-998.03935207494669,-998.03935207494669,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1.0000000000000002,-600,600,300,-600,nan,-0,-997.91542458160734,-997.91542458160734,-997.91542458160734,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,0.99999999999999989,-600,600,300,-600,nan,-0,-997.91423486065946,-997.91423486065946,-997.91423486065946,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,0.99999999999999989,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,0.99999999999999989,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,0.99999999999999989,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,0.99999999999999989,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,0.99999999999900002,-600,600,300,-600,nan,-0,-997.86624787108428,-997.86624787108428,-997.86624787108428,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,0.99999999999900002,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,0.99999999999900002,-600,600,300,-600,0,-0,-997.90232732127708,-997.90232732127708,-997.90232732127708,-1995.7943272069526,-2993.6966545282298,-2993.6966545282298
0,-500000000.00050002,350000000.00064993,0,-300,0.99999999999900002,-600,600,300,-600,nan,-0,-997.85173887250789,-997.85173887250789,-997.85173887250789,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,0.99999999999900002,-600,600,300,-600,nan,-0,-997.97774255467391,-997.97774255467391,-997.97774255467391,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000001,-600,600,300,-600,0,-0,-997.96534414971154,-997.96534414971154,-997.96534414971154,-1995.5944868663532,-2993.5598310160649,-2993.5598310160649
1,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-1.5800000000000001,-600,600,300,-600,nan,-0,-997.81171914996185,-997.81171914996185,-997.81171914996185,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,-1.5800000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-1.5800000000000001,-600,600,300,-600,0,-0,-997.95935141793984,-997.95935141793984,-997.95935141793984,-1995.9887645781421,-2993.9481159960819,-2993.9481159960819
0,-500000000.00050002,350000000.00064993,0,-300,-1.5800000000000001,-600,600,300,-600,nan,-0,-998.02561451962129,-998.02561451962129,-998.02561451962129,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,-1.5800000000000001,-600,600,300,-600,nan,-0,-997.88213586062727,-997.88213586062727,-997.88213586062727,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,3.1600000000000001,-600,600,300,-600,nan,-0,-998.04287460761725,-998.04287460761725,-998.04287460761725,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,3.1600000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,3.1600000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,3.1600000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,3.1600000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-3.1600000000000001,-600,600,300,-600,0,-0,-998.02283484051793,-998.02283484051793,-998.02283484051793,-1996.0573834884963,-2994.0802183290143,-2994.0802183290143
1,-500000000.00050002,350000000.00064993,0,-300,-3.1600000000000001,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-3.1600000000000001,-600,600,300,-600,0,-0,-997.84314847223311,-997.84314847223311,-997.84314847223311,-1995.9496359375969,-2993.7927844098299,-2993.7927844098299
0,-500000000.00050002,350000000.00064993,0,-300,-3.1600000000000001,-600,600,300,-600,nan,-0,-998.00377001258596,-998.00377001258596,-998.00377001258596,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,-3.1600000000000001,-600,600,300,-600,nan,-0,-998.04234376101999,-998.04234376101999,-998.04234376101999,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,4.7400000000000002,-600,600,300,-600,nan,-0,-997.81789696527403,-997.81789696527403,-997.81789696527403,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,4.7400000000000002,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,4.7400000000000002,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,4.7400000000000002,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,4.7400000000000002,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000003,-600,600,300,-600,nan,-0,-997.7954178544619,-997.7954178544619,-997.7954178544619,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000003,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000003,-600,600,300,-600,0,-0,-997.79897216729239,-997.79897216729239,-997.79897216729239,-1995.8920393737399,-2993.6910115410324,-2993.6910115410324
0,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000003,-600,600,300,-600,nan,-0,-998.0262474546206,-998.0262474546206,-998.0262474546206,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1.5800000000000003,-600,600,300,-600,nan,-0,-998.00102010637715,-998.00102010637715,-998.00102010637715,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1.5799999999999998,-600,600,300,-600,0,-0,-997.8314035224671,-997.8314035224671,-997.8314035224671,-1995.6868700648886,-2993.5182735873559,-2993.5182735873559
1,-500000000.00050002,350000000.00064993,0,-300,1.5799999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.5799999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.5799999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.5799999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.57999999999842,-600,600,300,-600,nan,-0,-997.86397419666559,-997.86397419666559,-997.86397419666559,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,1.57999999999842,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.57999999999842,-600,600,300,-600,0,-0,-997.96281731407203,-997.96281731407203,-997.96281731407203,-1995.6435556062279,-2993.6063729202997,-2993.6063729202997
0,-500000000.00050002,350000000.00064993,0,-300,1.57999999999842,-600,600,300,-600,nan,-0,-997.9959852607102,-997.9959852607102,-997.9959852607102,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1.57999999999842,-600,600,300,-600,nan,-0,-997.98431429604386,-997.98431429604386,-997.98431429604386,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,4,-600,600,300,-600,nan,-0,-997.90588887435774,-997.90588887435774,-997.90588887435774,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,4,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,4,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,4,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,4,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-4,-600,600,300,-600,0,-0,-998.01763706956899,-998.01763706956899,-998.01763706956899,-1995.9909537826759,-2994.0085908522451,-2994.0085908522451
1,-500000000.00050002,350000000.00064993,0,-300,-4,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-4,-600,600,300,-600,0,-0,-997.830844495424,-997.830844495424,-997.830844495424,-1995.8429699908243,-2993.6738144862484,-2993.6738144862484
0,-500000000.00050002,350000000.00064993,0,-300,-4,-600,600,300,-600,nan,-0,-998.02289524958337,-998.02289524958337,-998.02289524958337,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,-4,-600,600,300,-600,nan,-0,-997.86012132776443,-997.86012132776443,-997.86012132776443,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,6,-600,600,300,-600,nan,-0,-997.8171524607128,-997.8171524607128,-997.8171524607128,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,6,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,6,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,6,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,6,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,2.0000000000000004,-600,600,300,-600,nan,-0,-997.83899605832187,-997.83899605832187,-997.83899605832187,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,2.0000000000000004,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,2.0000000000000004,-600,600,300,-600,0,-0,-997.90980564043286,-997.90980564043286,-997.90980564043286,-1995.798708539093,-2993.708514179526,-2993.708514179526
0,-500000000.00050002,350000000.00064993,0,-300,2.0000000000000004,-600,600,300,-600,nan,-0,-997.83503882658238,-997.83503882658238,-997.83503882658238,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,2.0000000000000004,-600,600,300,-600,nan,-0,-997.86875241208622,-997.86875241208622,-997.86875241208622,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1.9999999999999998,-600,600,300,-600,0,-0,-997.90768828333103,-997.90768828333103,-997.90768828333103,-1995.6142731721466,-2993.5219614554776,-2993.5219614554776
1,-500000000.00050002,350000000.00064993,0,-300,1.9999999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.9999999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.9999999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,1.9999999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.999999999998,-600,600,300,-600,nan,-0,-997.92577945739356,-997.92577945739356,-997.92577945739356,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,1.999999999998,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,1.999999999998,-600,600,300,-600,0,-0,-997.83777703163003,-997.83777703163003,-997.83777703163003,-1995.9302946847065,-2993.7680717163366,-2993.7680717163366
0,-500000000.00050002,350000000.00064993,0,-300,1.999999999998,-600,600,300,-600,nan,-0,-998.03437658361668,-998.03437658361668,-998.03437658361668,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,1.999999999998,-600,600,300,-600,nan,-0,-997.82447201003208,-997.82447201003208,-997.82447201003208,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,-3,-600,600,300,-600,nan,-0,-997.92841954100288,-997.92841954100288,-997.92841954100288,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,-3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,-3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,-3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,-3,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-6,-600,600,300,-600,0,-0,-997.87270863011304,-997.87270863011304,-997.87270863011304,-1995.6326551359664,-2993.5053637660794,-2993.5053637660794
1,-500000000.00050002,350000000.00064993,0,-300,-6,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,-6,-600,600,300,-600,0,-0,-997.9345224210291,-997.9345224210291,-997.9345224210291,-1995.6436240279868,-2993.578146449016,-2993.578146449016
0,-500000000.00050002,350000000.00064993,0,-300,-6,-600,600,300,-600,nan,-0,-997.90361042535574,-997.90361042535574,-997.90361042535574,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,-6,-600,600,300,-600,nan,-0,-997.97040353574516,-997.97040353574516,-997.97040353574516,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,9,-600,600,300,-600,nan,-0,-997.81242715695168,-997.81242715695168,-997.81242715695168,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,9,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,9,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,9,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,9,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,3.0000000000000004,-600,600,300,-600,nan,-0,-998.02176199325788,-998.02176199325788,-998.02176199325788,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,3.0000000000000004,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,3.0000000000000004,-600,600,300,-600,0,-0,-997.90320691382828,-997.90320691382828,-997.90320691382828,-1996.0201993882574,-2993.9234063020858,-2993.9234063020858
0,-500000000.00050002,350000000.00064993,0,-300,3.0000000000000004,-600,600,300,-600,nan,-0,-998.00591927547714,-998.00591927547714,-998.00591927547714,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,3.0000000000000004,-600,600,300,-600,nan,-0,-997.97879052702581,-997.97879052702581,-997.97879052702581,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,2.9999999999999996,-600,600,300,-600,0,-0,-998.01265192750884,-998.01265192750884,-998.01265192750884,-1995.8797552603114,-2993.89240718782,-2993.89240718782
1,-500000000.00050002,350000000.00064993,0,-300,2.9999999999999996,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,2.9999999999999996,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,2.9999999999999996,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
1,-500000000.00050002,350000000.00064993,0,-300,2.9999999999999996,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,2.9999999999970002,-600,600,300,-600,nan,-0,-997.83978019860479,-997.83978019860479,-997.83978019860479,nan,nan,-500000000.00050002
1,-500000000.00050002,350000000.00064993,0,-300,2.9999999999970002,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-500000000.00050002,350000000.00064993,0,-300,2.9999999999970002,-600,600,300,-600,0,-0,-997.86402227736778,-997.86402227736778,-997.86402227736778,-1995.7105667640742,-2993.5745890414419,-2993.5745890414419
0,-500000000.00050002,350000000.00064993,0,-300,2.9999999999970002,-600,600,300,-600,nan,-0,-997.80438262629173,-997.80438262629173,-997.80438262629173,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,2.9999999999970002,-600,600,300,-600,nan,-0,-997.96114206827031,-997.96114206827031,-997.96114206827031,nan,nan,-500000000.00050002
0,-500000000.00050002,350000000.00064993,0,-300,8,-600,600,300,-600,nan,-0,-997.8009455992958,-997.8009455992958,-997.8009455992958,nan,nan,-500000000.00050002
